request_id,category,name,distance_metres,email,website,phone,address,postcode,opening_hours,cuisine,operator,brand,amenity,latitude,longitude,osm_type,osm_id,osm_url
35508556,restaurant,Zaap Thai,282.5,manchester@zaapthai.co.uk,https://zaapthai.co.uk/locations/manchester/,+44 161 7105906,"Unit 3 Brazennose Street, M2 5AD",M2 5AD,Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-21:00,thai,,,restaurant,53.4798284,-2.2465441,node,13189481393,https://www.openstreetmap.org/node/13189481393
35508556,restaurant,Wagamama,285.5,,https://www.wagamama.com/restaurants/manchester/manchester-st-peters-square,+44 161 302 4630,"2 St Peter's Square, Manchester",,"Su-Th 11:00-22:00; Fr,Sa 11:00-23:00",asian,,Wagamama,restaurant,53.4782327,-2.2426619,node,9494107327,https://www.openstreetmap.org/node/9494107327
35508556,restaurant,Rajdoot Tandoori,289.3,,,,"18 Albert Square, Manchester, M2 5PE",M2 5PE,,indian,,,restaurant,53.4788942,-2.2455768,node,2754025206,https://www.openstreetmap.org/node/2754025206
35508556,restaurant,One More Noodles,294.2,,,,,,Mo-Su 12:00-21:30,noodle,,,restaurant,53.4783212,-2.2410471,node,13656934452,https://www.openstreetmap.org/node/13656934452
35508556,restaurant,Pizza Hut,295.2,,,,"15a Corporation Street, Manchester, M4 3AG",M4 3AG,Mo-Su 11:30-22:00,pizza,,Pizza Hut,restaurant,53.4834272,-2.2432386,node,2684183697,https://www.openstreetmap.org/node/2684183697
35508556,restaurant,Namii,299.4,,,,,,,,,,restaurant,53.4798061,-2.2383948,node,13771354106,https://www.openstreetmap.org/node/13771354106
35508556,restaurant,Tampopo,299.8,,,,"16 Albert Square, Manchester, M2 5PF",M2 5PF,,asian,,,restaurant,53.4789179,-2.2458437,node,9621057582,https://www.openstreetmap.org/node/9621057582
35508556,restaurant,24 Bar & Grill,300.0,,,,"24 Princess Street, Manchester, M1 4LG",M1 4LG,Mo-Su 07:00-19:00,,,,restaurant,53.4781675,-2.2416064,node,5305832321,https://www.openstreetmap.org/node/5305832321
35508556,restaurant,Wings Restaurant,300.8,,,,"1 Lincoln Square, Manchester, M2 5LN",M2 5LN,,chinese,,,restaurant,53.4796671,-2.2467274,node,9618771779,https://www.openstreetmap.org/node/9618771779
35508556,restaurant,El Kabron,306.1,,,,"2 Mount Street, Manchester, M2 5WQ",M2 5WQ,,,,,restaurant,53.478623,-2.245431,node,9621057585,https://www.openstreetmap.org/node/9621057585
35508556,restaurant,Fountain House,307.2,,,,"14 Albert Square, Manchester, M2 5PF",M2 5PF,,british,,,restaurant,53.478929,-2.246015,node,2754020152,https://www.openstreetmap.org/node/2754020152
35508556,restaurant,La Bandera,308.8,,https://labandera.co.uk/,,"2 Ridgefield, Manchester, M2 6EQ",M2 6EQ,,spanish;tapas,,,restaurant,53.4809555,-2.2472587,node,9609050802,https://www.openstreetmap.org/node/9609050802
35508556,restaurant,Pinwei Chinese Restauraut,319.6,,,,"26 Princess Street, Manchester, M1 4LB",M1 4LB,,chinese,,,restaurant,53.4780232,-2.2413509,node,6566085307,https://www.openstreetmap.org/node/6566085307
35508556,restaurant,Red's True Barbecue,320.0,,https://truebarbecue.com/,,"18-22 Lloyd Street, Manchester, M2 5WA",M2 5WA,,barbecue,,,restaurant,53.4789629,-2.2463227,node,331414729,https://www.openstreetmap.org/node/331414729
35508556,restaurant,Yuzu,322.3,,https://www.yuzumanchester.co.uk/,,"39 Faulkner Street, Manchester, M1 4EE",M1 4EE,,japanese,,,restaurant,53.478776,-2.2391141,node,3635450505,https://www.openstreetmap.org/node/3635450505
35508556,restaurant,Mr Hong Beef Noodle,324.2,,,,"43 Faulkner Street, Manchester, M1 4EE",M1 4EE,,chinese,,,restaurant,53.4786454,-2.239299,node,2696671521,https://www.openstreetmap.org/node/2696671521
35508556,restaurant,China Buffet,324.3,,,,"16 Nicholas Street, Manchester, M1 4EJ",M1 4EJ,,chinese,,,restaurant,53.4783111,-2.240046,node,2683213736,https://www.openstreetmap.org/node/2683213736
35508556,restaurant,Chuan Guoxiang,324.6,,,,"43 Faulkner Street, Manchester, M1 4EE",M1 4EE,,chinese,,,restaurant,53.4786274,-2.2393232,node,6549315110,https://www.openstreetmap.org/node/6549315110
35508556,restaurant,Mei Dim,325.4,,,,"45 Faulkner Street, Manchester, M1 4EE",M1 4EE,,chinese,,,restaurant,53.4785971,-2.2393628,node,3675019126,https://www.openstreetmap.org/node/3675019126
35508556,restaurant,The New Hong Kong,326.0,,,,"47 Faulkner Street, Manchester, M1 4EE",M1 4EE,,chinese,,,restaurant,53.4785708,-2.2394004,node,2696670987,https://www.openstreetmap.org/node/2696670987
35508556,college,BIMM Institute Manchester,327.8,,,,"Bank Chambers Faulkner Street, Manchester, M1 4EH",M1 4EH,,,BIMM,,college,53.4793658,-2.2382722,node,6535193748,https://www.openstreetmap.org/node/6535193748
35508556,restaurant,Kaya Malaysian Restaurant,332.2,,,,"50 Faulkner Street, Manchester, M1 4FH",M1 4FH,Mo-Su 12:00-21:00,asian,,,restaurant,53.4781543,-2.2402679,node,3675020426,https://www.openstreetmap.org/node/3675020426
35508556,restaurant,Try Thai,334.3,,http://www.try-thai.co.uk,+44 161 228 1822,"52-54 Faulkner Street, Manchester, M1 4FH",M1 4FH,"Su-Th 12:00-21:30; Fr,Sa 12:00-22:30",thai,,,restaurant,53.4781156,-2.2403237,node,2676935246,https://www.openstreetmap.org/node/2676935246
35508556,restaurant,Wholesome Junkies,334.3,,,,"49 High Street, Manchester, M4 3AH",M4 3AH,,burger,,,restaurant,53.4831494,-2.2394473,node,8989671118,https://www.openstreetmap.org/node/8989671118
35508556,restaurant,Pho Cue,335.8,,https://phocue.co.uk/,+44 161 237 5664,"52a Faulkner Street, Manchester, M1 4FH",M1 4FH,We-Mo 12:00-21:00; Tu off,vietnamese,,,restaurant,53.4780881,-2.2403666,node,2692887698,https://www.openstreetmap.org/node/2692887698
35508556,restaurant,Pizza Pilgrims,337.3,,,,"105-107 Deansgate, Manchester, M3 2BQ",M3 2BQ,,pizza,,,restaurant,53.4810356,-2.2476813,node,324663550,https://www.openstreetmap.org/node/324663550
35508556,restaurant,宽窄巷 Noodle Alley,339.5,,,,"56A Faulkner Street, Manchester, M1 4FH",M1 4FH,,chinese,,,restaurant,53.4780282,-2.2404495,node,2692887700,https://www.openstreetmap.org/node/2692887700
35508556,restaurant,Smokehouse & Cellar,340.8,,,,"20 Lloyd Street, Manchester, M2 5WA",M2 5WA,,steak_house,,,restaurant,53.4790632,-2.2468435,node,6394799970,https://www.openstreetmap.org/node/6394799970
35508556,restaurant,Spicy City Restaurant,340.8,,,,"56 Faulkner Street, Manchester, M1 4FH",M1 4FH,,chinese,,,restaurant,53.4780086,-2.2404748,node,2692887701,https://www.openstreetmap.org/node/2692887701
35508556,restaurant,Nando's,341.0,,,,,,,chicken;portuguese,,Nando's,restaurant,53.4835169,-2.2402105,node,11093004083,https://www.openstreetmap.org/node/11093004083
35508556,restaurant,Xiong Qi Hotpot,342.4,,,,"56 Faulkner Street, Manchester, M1 4FH",M1 4FH,,hotpot,,,restaurant,53.4779837,-2.2405067,node,2692887704,https://www.openstreetmap.org/node/2692887704
35508556,restaurant,Happy Seasons,345.4,,,+44 161 236 7189,"59-61 Faulkner Street, Manchester, M1 4FF",M1 4FF,,chinese,,,restaurant,53.4780624,-2.2401335,node,2692887693,https://www.openstreetmap.org/node/2692887693
35508556,restaurant,The Allotment Vegan Restaurant,348.0,hello@allotmentvegan.co.uk,https://allotmentvegan.co.uk/,+44 161 768 5142,"18-22 Lloyd Street, Manchester, M2 5WA",M2 5WA,Mo-Sa 12:00-21:00; Su 12:00-18:00,,,,restaurant,53.4790944,-2.2470096,node,6109543001,https://www.openstreetmap.org/node/6109543001
35508556,restaurant,Yang Sing,348.5,,,,"34 Princess Street, Manchester, M1 4JY",M1 4JY,,chinese,,,restaurant,53.4778246,-2.2409458,node,6028444766,https://www.openstreetmap.org/node/6028444766
35508556,restaurant,MNKY HSE Manchester,351.4,,,,M2 5WA,M2 5WA,,latin-american,,,restaurant,53.4790431,-2.2470148,node,12207675402,https://www.openstreetmap.org/node/12207675402
35508556,restaurant,Las Iguanas,352.8,,https://www.iguanas.co.uk/restaurants/manchester-deansgate/,,"84 Deansgate, Manchester, M3 2ER",M3 2ER,,latin_american,,Las Iguanas,restaurant,53.4824695,-2.2471348,node,324673692,https://www.openstreetmap.org/node/324673692
35508556,restaurant,Yours,354.2,,,,"82 Deansgate, Manchester, M3 2ER",M3 2ER,,asian,,,restaurant,53.482531,-2.2470934,node,9649091410,https://www.openstreetmap.org/node/9649091410
35508556,restaurant,The Botanist,357.3,,,,"78 Deansgate, Manchester, M3 2FW",M3 2FW,,,,,restaurant,53.4826706,-2.2469899,node,4302855806,https://www.openstreetmap.org/node/4302855806
35508556,restaurant,,360.9,,,,"52 Portland Street, Manchester, M1 4QU",M1 4QU,,,,,restaurant,53.4783511,-2.2390204,node,2730712102,https://www.openstreetmap.org/node/2730712102
35508556,pub,The Moon Under Water,362.7,,https://www.jdwetherspoon.com/pubs/all-pubs/england/manchester/the-moon-under-water-manchester,,"68-74 Deansgate, Manchester, M3 2FN",M3 2FN,,,,Wetherspoon,pub,53.4828248,-2.2468981,node,433743946,https://www.openstreetmap.org/node/433743946
35508556,restaurant,Gaucho,363.8,,,,"2A St. Mary's Street, Manchester, M3 2LB",M3 2LB,,argentinian,,Gaucho,restaurant,53.4821959,-2.2475727,node,4302831069,https://www.openstreetmap.org/node/4302831069
35508556,restaurant,Rudy's Pizza Napoletana,364.2,,,+44 161 532 2922,"30 Portland Street, Manchester, M1 4GS",M1 4GS,,italian,,,restaurant,53.4791959,-2.2378012,node,2742190226,https://www.openstreetmap.org/node/2742190226
35508556,restaurant,Red Chili,367.8,,,+44 161 2362888,"70 Portland Street, Manchester, M1 4GU",M1 4GU,Su-Th 12:00-00:00; Fr-Sa 12:00-00:00,,,,restaurant,53.4780424,-2.2395299,node,1555224930,https://www.openstreetmap.org/node/1555224930
35508556,pub,The Rising Sun,368.7,,,,"22 Queen Street, Manchester, M2 5ND",M2 5ND,,,,,pub,53.4794385,-2.2476804,way,35277309,https://www.openstreetmap.org/way/35277309
35508556,restaurant,Côte Brasserie,372.8,,,,"4-12 St. Mary's Street, Manchester, M3 2LB",M3 2LB,,french,,Côte Brasserie,restaurant,53.482232,-2.2476936,node,4302831068,https://www.openstreetmap.org/node/4302831068
35508556,pub,Grey Horse,373.7,,,,"80 Portland Street, Manchester, M1 4QX",M1 4QX,,,,,pub,53.4778701,-2.2398349,node,309451656,https://www.openstreetmap.org/node/309451656
35508556,pub,Circus Tavern,377.5,,,,"86 Portland Street, Manchester, M1 4GX",M1 4GX,,,,,pub,53.4777837,-2.2399811,node,3674964137,https://www.openstreetmap.org/node/3674964137
35508556,restaurant,Bem Brasil,378.1,,https://www.bembrasilrestaurants.com/,+44 161 839 2525,"118-124 Deansgate, Manchester, M3 2GQ",M3 2GQ,,brazilian,,,restaurant,53.4814168,-2.2482189,node,4262090076,https://www.openstreetmap.org/node/4262090076
35508556,pub,Sawyers Arms,378.7,,https://www.nicholsonspubs.co.uk/restaurants/northwest/thesawyersarmsmanchester,,"138 Deansgate, Manchester, M3 2RP",M3 2RP,,,,Nicholson's,pub,53.4807492,-2.248322,way,37237779,https://www.openstreetmap.org/way/37237779
35508556,pub,The Old Monkey,381.0,,,,"90-92 Portland Street, Manchester, M1 4GX",M1 4GX,,,,,pub,53.4777123,-2.2401028,node,292093177,https://www.openstreetmap.org/node/292093177
35508556,restaurant,Capri’s Cucina Italiana,386.8,,,,"118-124 Deansgate, M3 2GQ",M3 2GQ,We-Mo 12:00-22:00,italian,,,restaurant,53.4814341,-2.2483475,node,13071085704,https://www.openstreetmap.org/node/13071085704
35508556,pub,The Lost Dene,387.6,,https://www.greatukpubs.co.uk/lost-dene-manchester,+44 161 839 9035,"144 Deansgate, Manchester, M3 3EE",M3 3EE,,,Stonegate,,pub,53.4805334,-2.2484397,node,324681908,https://www.openstreetmap.org/node/324681908
35508556,restaurant,Cosmo,388.2,,,,"48 Deansgate, Manchester, M3 2FE",M3 2FE,,international,,Cosmo,restaurant,53.4833586,-2.2465922,node,324670166,https://www.openstreetmap.org/node/324670166
35508556,restaurant,Adam Reid at The French,391.2,,,,M60 2DS,M60 2DS,,french,,,restaurant,53.4775242,-2.2447571,node,12207675409,https://www.openstreetmap.org/node/12207675409
35508556,restaurant,Ezra & Gil,396.2,,,,"49 Peter Street, Manchester, M2 3NG",M2 3NG,,,,,restaurant,53.4779855,-2.2462704,node,9621350886,https://www.openstreetmap.org/node/9621350886
35508556,restaurant,Second Floor Restaurant,402.0,,,,,,,,Harvey Nichols,,restaurant,53.484226,-2.2445419,node,1359479839,https://www.openstreetmap.org/node/1359479839
35508556,restaurant,Asha's,402.2,,,,"47 Peter Street, Manchester, M2 3NG",M2 3NG,,,,,restaurant,53.4780187,-2.2464856,node,9621350887,https://www.openstreetmap.org/node/9621350887
35508556,pub,The Unicorn,404.5,,,,"26 Church Street, Manchester, M4 1PN",M4 1PN,,,,,pub,53.4829001,-2.237608,node,2866944386,https://www.openstreetmap.org/node/2866944386
35508556,pub,The Old Nags Head,404.7,,,,"19 Jackson's Row, Manchester, M2 5WD",M2 5WD,,,,,pub,53.479158,-2.2480575,way,1046196264,https://www.openstreetmap.org/way/1046196264
